YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2016,2016,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,9.9,9.9,,,8.5,11.4,Overall,Overall,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2016,2016,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,AGEADJRATE,RACE,API,,,,
2011,2011,IL,Illinois,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,8.2,8.2,,,7.7,8.6,Overall,Overall,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2018,2018,IL,Illinois,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,6.3,6.3,,,5.7,6.8,Gender,Female,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC6_0,AGEADJRATE,GENDER,GENF,,,,
2013,2013,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,16.3,16.3,,,13.5,19,Gender,Male,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2010,2010,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
2010,2010,IL,Illinois,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC6_0,AGEADJRATE,RACE,AIAN,,,,
2015,2015,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,AGEADJRATE,RACE,API,,,,
2013,2013,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
2011,2011,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,10.5,10.5,,,8.9,12.1,Overall,Overall,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2017,2017,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,7.2,7.2,,,5.5,9.2,Gender,Female,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,AGEADJRATE,GENDER,GENF,,,,
2016,2016,IL,Illinois,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,12.7,12.7,,,11.8,13.5,Gender,Male,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2013,2013,IL,Illinois,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,9.2,9.2,,,8.6,9.8,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC6_0,AGEADJRATE,RACE,WHT,,,,
2015,2015,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,14.5,14.5,,,11.9,17.1,Gender,Male,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2014,2014,IL,Illinois,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,9.2,9.2,,,8.7,9.7,Overall,Overall,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2012,2012,IL,Illinois,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,11.1,11.1,,,10.3,12,Gender,Male,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2011,2011,IL,Illinois,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,10.8,10.8,,,9.9,11.6,Gender,Male,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2012,2012,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,15.2,15.2,,,12.5,18,Gender,Male,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2016,2016,IL,Illinois,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,7.8,7.8,,,6.5,9,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
2015,2015,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,AGEADJRATE,RACE,AIAN,,,,
2015,2015,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,12.2,12.2,,,10.5,13.8,Overall,Overall,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2018,2018,IL,Illinois,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,9.4,9.4,,,8.9,9.9,Overall,Overall,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2013,2013,IL,Illinois,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,8.6,8.6,,,7.2,9.9,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
2018,2018,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,12.6,12.6,,,11,14.2,Overall,Overall,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2011,2011,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,AGEADJRATE,RACE,API,,,,
2012,2012,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
2017,2017,IL,Illinois,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,12.3,12.3,,,10.3,14.2,Race/Ethnicity,Hispanic,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC6_0,AGEADJRATE,RACE,HIS,,,,
2017,2017,IL,Illinois,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,6.3,6.3,,,5.7,6.8,Gender,Female,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC6_0,AGEADJRATE,GENDER,GENF,,,,
2017,2017,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
2017,2017,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,AGEADJRATE,RACE,HIS,,,,
2013,2013,IL,Illinois,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,9.0,9,,,8.5,9.5,Overall,Overall,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2014,2014,IL,Illinois,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,8.4,8.4,,,7.1,9.7,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
2012,2012,IL,Illinois,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,6.8,6.8,,,5.6,8,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
2016,2016,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,12.6,12.6,,,10.3,14.9,Gender,Male,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2018,2018,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,AGEADJRATE,RACE,API,,,,
2010,2010,IL,Illinois,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,5.6,5.6,,,3.5,8.4,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC6_0,AGEADJRATE,RACE,API,,,,
2015,2015,IL,Illinois,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,11.7,11.7,,,10.9,12.5,Gender,Male,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2013,2013,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,AGEADJRATE,RACE,API,,,,
2013,2013,IL,Illinois,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,6.0,6,,,5.5,6.6,Gender,Female,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC6_0,AGEADJRATE,GENDER,GENF,,,,
2015,2015,IL,Illinois,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,11.7,11.7,,,9.8,13.7,Race/Ethnicity,Hispanic,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC6_0,AGEADJRATE,RACE,HIS,,,,
2016,2016,IL,Illinois,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,9.4,9.4,,,8.9,9.9,Overall,Overall,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2018,2018,IL,Illinois,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC6_0,AGEADJRATE,RACE,AIAN,,,,
2011,2011,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,AGEADJRATE,RACE,HIS,,,,
2018,2018,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,12.2,12.2,,,10.5,14,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,AGEADJRATE,RACE,WHT,,,,
2012,2012,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,AGEADJRATE,RACE,HIS,,,,
2014,2014,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,10.5,10.5,,,8.8,12.1,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,AGEADJRATE,RACE,WHT,,,,
2010,2010,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,AGEADJRATE,RACE,AIAN,,,,
2018,2018,IL,Illinois,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,12.9,12.9,,,12,13.7,Gender,Male,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2014,2014,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,AGEADJRATE,RACE,AIAN,,,,
2012,2012,IL,Illinois,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,8.4,8.4,,,7.9,8.9,Overall,Overall,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2011,2011,IL,Illinois,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,8.2,8.2,,,7.6,8.8,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC6_0,AGEADJRATE,RACE,WHT,,,,
2018,2018,IL,Illinois,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,4.4,4.4,,,3,6.1,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC6_0,AGEADJRATE,RACE,API,,,,
2016,2016,IL,Illinois,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,10.9,10.9,,,9.1,12.7,Race/Ethnicity,Hispanic,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC6_0,AGEADJRATE,RACE,HIS,,,,
2010,2010,IL,Illinois,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,8.2,8.2,,,7.7,8.7,Overall,Overall,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2010,2010,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,11.1,11.1,,,8.9,13.7,Gender,Male,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2014,2014,IL,Illinois,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC6_0,AGEADJRATE,RACE,API,,,,
2013,2013,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,AGEADJRATE,RACE,HIS,,,,
2014,2014,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,AGEADJRATE,RACE,API,,,,
2015,2015,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
2015,2015,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,AGEADJRATE,RACE,HIS,,,,
2010,2010,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,9.3,9.3,,,7.8,10.8,Overall,Overall,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2015,2015,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,11.6,11.6,,,9.9,13.3,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,AGEADJRATE,RACE,WHT,,,,
2017,2017,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,AGEADJRATE,RACE,AIAN,,,,
2010,2010,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,AGEADJRATE,RACE,API,,,,
2012,2012,IL,Illinois,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,12.8,12.8,,,10.6,15,Race/Ethnicity,Hispanic,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC6_0,AGEADJRATE,RACE,HIS,,,,
2018,2018,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,10.5,10.5,,,8.4,12.6,Gender,Female,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,AGEADJRATE,GENDER,GENF,,,,
2013,2013,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,AGEADJRATE,RACE,AIAN,,,,
2015,2015,IL,Illinois,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,8.9,8.9,,,8.3,9.5,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC6_0,AGEADJRATE,RACE,WHT,,,,
2017,2017,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,10.2,10.2,,,8.8,11.7,Overall,Overall,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2013,2013,IL,Illinois,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC6_0,AGEADJRATE,RACE,AIAN,,,,
2011,2011,IL,Illinois,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,10.4,10.4,,,8.3,12.5,Race/Ethnicity,Hispanic,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC6_0,AGEADJRATE,RACE,HIS,,,,
2010,2010,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,9.2,9.2,,,7.6,10.8,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,AGEADJRATE,RACE,WHT,,,,
2017,2017,IL,Illinois,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC6_0,AGEADJRATE,RACE,AIAN,,,,
2017,2017,IL,Illinois,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,9.3,9.3,,,8.8,9.8,Overall,Overall,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2013,2013,IL,Illinois,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,12.1,12.1,,,11.3,13,Gender,Male,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2012,2012,KS,Kansas,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-98.20078122699965 38.34774030000045),,20,ALC,ALC6_0,AGEADJRATE,RACE,AIAN,,,,
2014,2014,IN,Indiana,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,10.4,10.4,,,9.6,11.1,Overall,Overall,,,,,POINT (-86.14996019399968 39.766910452000445),,18,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2013,2013,KY,Kentucky,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,7.7,7.7,,,6.7,8.8,Gender,Female,,,,,POINT (-84.77497104799966 37.645970271000465),,21,ALC,ALC6_0,AGEADJRATE,GENDER,GENF,,,,
2012,2012,KS,Kansas,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,7.9,7.9,,,6.9,9,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-98.20078122699965 38.34774030000045),,20,ALC,ALC6_0,AGEADJRATE,RACE,WHT,,,,
2011,2011,KY,Kentucky,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-84.77497104799966 37.645970271000465),,21,ALC,ALC6_0,AGEADJRATE,RACE,API,,,,
2012,2012,KY,Kentucky,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,10.8,10.8,,,9.9,11.7,Overall,Overall,,,,,POINT (-84.77497104799966 37.645970271000465),,21,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2012,2012,IN,Indiana,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,12.7,12.7,,,8,19.2,Race/Ethnicity,Hispanic,,,,,POINT (-86.14996019399968 39.766910452000445),,18,ALC,ALC6_0,AGEADJRATE,RACE,HIS,,,,
2016,2016,KS,Kansas,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-98.20078122699965 38.34774030000045),,20,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
2013,2013,IN,Indiana,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,13.7,13.7,,,12.5,15,Gender,Male,,,,,POINT (-86.14996019399968 39.766910452000445),,18,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2011,2011,IN,Indiana,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,9.2,9.2,,,8.4,9.9,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-86.14996019399968 39.766910452000445),,18,ALC,ALC6_0,AGEADJRATE,RACE,WHT,,,,
2014,2014,KY,Kentucky,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,7.1,7.1,,,4.6,10.4,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-84.77497104799966 37.645970271000465),,21,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
